Date_reported,StringencyIndex,Cumulative_cases,Recovery,New_cases,NewCases_local,NewCases_imported,Cumulative_deaths,New_deaths,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,EconomicSupportIndex,GovernmentResponseIndex,ContainmentHealthIndex,Atleast1dose,fullvaccine
30/09/2020,36.11,23,0,0,0,0,0,0,-15,-10,-30,-29,-7,4,75,41.67,36.9,0,0
01/10/2020,36.11,23,0,0,0,0,0,0,-15,-7,-29,-30,-7,5,75,41.67,36.9,0,0
02/10/2020,36.11,23,0,0,0,0,0,0,-12,-7,-32,-29,0,6,75,41.67,36.9,0,0
03/10/2020,36.11,23,0,0,0,0,0,0,-17,-8,-33,-31,-11,7,75,41.67,36.9,0,0
04/10/2020,36.11,23,0,0,0,0,0,0,-17,-8,-33,-30,-14,9,75,41.67,36.9,0,0
05/10/2020,36.11,23,0,0,0,0,0,0,-15,-6,-34,-27,-8,5,75,41.67,36.9,0,0
06/10/2020,36.11,23,0,0,0,0,0,0,-13,-3,-33,-25,-8,4,75,41.67,36.9,0,0
07/10/2020,36.11,23,0,0,0,0,0,0,-15,-7,-29,-28,-4,4,75,41.67,36.9,0,0
08/10/2020,36.11,23,0,0,0,0,0,0,-10,-5,-24,-31,-5,3,75,41.67,36.9,0,0
09/10/2020,36.11,23,0,0,0,0,0,0,-7,-3,-15,-30,-1,3,75,41.67,36.9,0,0
10/10/2020,36.11,23,0,0,0,0,0,0,-9,0,-18,-34,-10,3,75,41.67,36.9,0,0
11/10/2020,36.11,23,0,0,0,0,0,0,-10,-2,-22,-31,-12,3,75,41.67,36.9,0,0
12/10/2020,36.11,23,0,0,0,0,0,0,-10,-2,-27,-29,-5,3,75,41.67,36.9,0,0
13/10/2020,36.11,23,0,0,0,0,0,0,-9,0,-27,-26,-7,2,75,41.67,36.9,0,0
14/10/2020,36.11,23,0,0,0,0,0,0,-15,-10,-34,-30,-7,4,0,36.98,42.26,0,0
15/10/2020,36.11,23,0,0,0,0,0,0,-16,-10,-35,-30,-9,4,0,36.98,42.26,0,0
16/10/2020,36.11,23,0,0,0,0,0,0,0,-1,-32,-25,-2,2,0,36.98,42.26,0,0
17/10/2020,36.11,23,0,0,0,0,0,0,4,2,-27,-31,-17,2,0,36.98,42.26,0,0
18/10/2020,36.11,23,0,0,0,0,0,0,-6,-1,-32,-27,-12,4,0,36.98,42.26,0,0
19/10/2020,36.11,23,0,0,0,0,0,0,-9,-3,-36,-28,-7,3,0,36.98,42.26,0,0
20/10/2020,36.11,23,0,0,0,0,0,0,-10,0,-35,-28,-8,2,0,36.98,42.26,0,0
21/10/2020,36.11,23,0,0,0,1,0,0,-15,-9,-34,-30,-7,3,0,36.98,42.26,0,0
22/10/2020,36.11,24,0,1,0,0,0,0,-13,-6,-30,-31,-5,2,0,36.98,42.26,0,0
23/10/2020,36.11,24,0,0,0,0,0,0,-12,-9,-29,-31,1,3,0,36.98,42.26,0,0
24/10/2020,36.11,24,0,0,0,0,0,0,-14,-5,-29,-31,-9,4,0,36.98,42.26,0,0
25/10/2020,36.11,24,0,0,0,0,0,0,-11,-3,-28,-31,-12,4,0,36.98,42.26,0,0
26/10/2020,36.11,24,0,0,0,0,0,0,-14,-7,-33,-32,-5,2,0,36.98,42.26,0,0
27/10/2020,36.11,24,0,0,0,0,0,0,-14,-5,-32,-31,-7,3,0,36.98,42.26,0,0
28/10/2020,36.11,24,0,0,0,0,0,0,-15,-9,-32,-28,-6,4,0,36.98,42.26,0,0
29/10/2020,36.11,24,0,0,0,0,0,0,-14,-8,-29,-31,-4,3,0,36.98,42.26,0,0
30/10/2020,36.11,24,0,0,0,0,0,0,-11,-8,-27,-30,2,3,0,36.98,42.26,0,0
31/10/2020,36.11,24,0,0,0,0,0,0,-13,-3,-28,-28,-9,4,0,36.98,42.26,0,0
01/11/2020,33.33,24,0,0,0,0,0,0,-11,-1,-25,-29,-15,5,0,35.42,40.48,0,0
02/11/2020,33.33,24,1,0,0,0,0,0,-13,-5,-28,-30,-5,3,0,35.42,40.48,0,0
03/11/2020,33.33,24,0,0,0,0,0,0,-13,-4,-25,-30,-6,2,87.5,46.35,40.48,0,0
04/11/2020,33.33,24,0,0,0,0,0,0,-15,-9,-25,-30,-5,3,87.5,46.35,40.48,0,0
05/11/2020,33.33,24,0,0,0,0,0,0,-13,-7,-16,-32,-5,3,87.5,46.35,40.48,0,0
06/11/2020,33.33,24,0,0,0,0,0,0,-8,-7,-10,-31,1,3,87.5,46.35,40.48,0,0
07/11/2020,33.33,24,0,0,0,0,0,0,-12,-4,-19,-34,-11,3,87.5,46.35,40.48,0,0
08/11/2020,33.33,24,0,0,0,0,0,0,-10,-3,-22,-31,-13,4,87.5,46.35,40.48,0,0
09/11/2020,33.33,24,0,0,0,0,0,0,-12,-6,-27,-30,-5,3,87.5,46.35,40.48,0,0
10/11/2020,33.33,24,0,0,0,0,0,0,-12,-4,-24,-30,-6,3,87.5,46.35,40.48,0,0
11/11/2020,33.33,24,0,0,0,0,0,0,-13,-7,-24,-29,-5,3,87.5,46.35,40.48,0,0
12/11/2020,33.33,24,0,0,0,0,0,0,-12,-6,-20,-30,-4,3,87.5,46.35,40.48,0,0
13/11/2020,33.33,24,0,0,0,0,0,0,-8,-6,-18,-29,4,3,87.5,46.35,40.48,0,0
14/11/2020,33.33,24,0,0,0,0,0,0,-10,-2,-21,-29,-8,3,87.5,46.35,40.48,0,0
15/11/2020,33.33,24,0,0,0,0,0,0,-9,1,-23,-33,-11,4,87.5,46.35,40.48,0,0
16/11/2020,33.33,24,0,0,0,0,0,0,-9,0,-29,-28,-3,2,87.5,46.35,40.48,0,0
17/11/2020,33.33,24,0,0,0,0,0,0,-6,2,-28,-26,-3,1,87.5,46.35,40.48,0,0
18/11/2020,33.33,25,0,1,0,0,0,0,-11,-2,-20,-29,-58,7,87.5,46.35,40.48,0,0
19/11/2020,33.33,25,0,0,0,0,0,0,-12,-3,-27,-30,-1,3,87.5,46.35,40.48,0,0
20/11/2020,33.33,25,0,0,0,0,0,0,-9,-3,-23,-28,7,4,87.5,46.35,40.48,0,0
21/11/2020,33.33,25,0,0,0,0,0,0,-10,3,-20,-30,-8,5,87.5,46.35,40.48,0,0
22/11/2020,33.33,25,0,0,0,0,0,0,-7,3,-18,-27,-10,5,87.5,46.35,40.48,0,0
23/11/2020,33.33,25,0,0,0,0,0,0,-9,1,-26,-27,-1,3,87.5,46.35,40.48,0,0
